dataset_group,task,pc1,pc2
ABC,grasp the pink block on the table and lift it up,-0.4613129702848796,-1.775620991033677
ABC,rotate right the blue block,3.5514257012700092,0.16865395529545915
ABC,grasp the red block and lift it up,0.30668645675525374,-1.5349014405582881
ABC,push right the blue block,2.6171733454133017,-0.6502658398613088
ABC,push down the button to turn on the led,-0.5103898097175769,4.497359683249709
ABC,lift the red block,1.5681707765217523,-1.4456999010993832
ABC,slide left the red block,2.1928304996006474,-1.0218776799050908
ABC,push down the button to turn on the led,-0.5103898097175769,4.497359683249709
ABC,lift the pink block lying in the slider,0.5888114773185712,-1.5582082697288369
ABC,move the door to the left side,0.5001140814519848,2.383117208891339
ABC,grasp the door handle and move the door to the left,-1.1524759482624365,1.8368373215013827
ABC,move the light switch to turn off the light bulb,-0.4744596987383333,5.490207465151327
ABC,go towards the red block in the drawer and pick it up,-2.6990152841046373,-1.0537270696495118
ABC,turn off the led light,-0.4518605792110723,5.94319579622593
ABC,pull the drawer,-5.083162725481457,-0.30328361893751227
ABC,put the grasped object in the drawer,-5.399711632200287,-0.5724152222812942
ABC,push the block into the drawer,-2.9084200818034267,-1.313665112441269
ABC,go to the tower of blocks and take off the top one,1.3569163445505443,0.3615555931013997
ABC,lift the blue block on the shelf,-0.32601729869099016,-1.452014332425973
ABC,push the button to turn off the led,-0.8662742563977014,4.582482068579513
ABC,place the grasped block on top of another block,0.6747228757037131,-2.3812004877303066
ABC,"grasp the pink block, then lift it up",-0.06202684465184193,-1.9292634605072023
ABC,push the block into the drawer,-2.9084200818034267,-1.313665112441269
ABC,pick up the red block on the table,0.28975886986137367,-1.7885249868756405
ABC,go towards the pink block in the drawer and grasp it,-3.0379254931243405,-1.6095841898484375
ABC,slide the pink block to the left,2.3859840924514204,-1.3813170449831627
ABC,rotate the pink block towards the right,3.397130688595754,-0.4261564485541228
ABC,grasp the blue block on the table and lift it up,-0.3308325778521929,-1.1857081133600584
ABC,move the light switch to turn off the light bulb,-0.4744596987383333,5.490207465151327
ABC,"grasp the pink block on the table, then lift it up",-0.45400346958816684,-1.733573556676167
ABC,push the object into the drawer,-4.447274445931473,-0.05414050052476513
ABC,pick up the pink block lying in the drawer,-3.2219309605178856,-1.9806780605209868
ABC,take the pink block and turn it left,1.789749756416315,-0.6342597207731088
ABC,grasp the pink block and lift it up,0.09351894907311542,-1.982621887457998
ABC,pick up the blue block on the table,0.2955714449696172,-1.496675224931375
ABC,slide right the pink block,2.158149253312586,-1.5967321630474798
ABC,grasp the red block in the drawer,-3.550533275101668,-1.8245368857488733
ABC,go towards the red block in the drawer and lift it,-2.5374959001396964,-1.083541469938164
ABC,pick up the pink block in the sliding cabinet,-1.288087146292008,-1.202407585865297
ABC,push the object into the drawer,-4.447274445931473,-0.05414050052476513
ABC,push the red block to the left,2.7317035485354393,-0.7788286532121177
ABC,grasp the pink block and turn it left,0.9263392413787264,-1.2657952647629447
ABC,slide the pink block towards the left,2.477261668406222,-1.319997270083764
ABC,turn the blue block right,2.9084266726498673,0.20555185436874843
ABC,rotate left the red block,3.5693237758962426,-0.06492599086467521
ABC,slide left the pink block,1.8892305177136908,-1.4442703052430592
ABC,turn the pink block left,2.3977704250668874,-0.5545907608935859
ABC,turn the blue block right,2.9084266726498673,0.20555185436874843
ABC,slide the red block to the right,2.5610893225961924,-0.9434173711563537
ABC,slide the red block to the left,2.6162976897526105,-0.9964266381489348
ABC,rotate the blue block 90 degrees to the right,3.437625371748893,0.8501394004600056
ABC,grasp the blue block and rotate it right,1.9875466343283807,-0.36234150837803414
ABC,push the red block towards the right,2.638915434427794,-0.6034704082720436
ABC,rotate the pink block towards the right,3.397130688595754,-0.4261564485541228
ABC,go push the pink block to the left,2.5335496982204204,-0.867669151913651
ABC,turn the pink block right,2.579125356676536,-0.5480753686668925
ABC,grasp the door handle and move the door to the right,-1.1441420777476736,1.9512610273121354
ABC,close the cabinet drawer,-5.030885971037629,0.8404055649789888
ABC,"grasp the pink block, then rotate it left",1.6794513502586097,-1.0500908552908383
ABC,grasp the red block from the drawer,-3.5209771647841737,-1.8404154595305644
ABC,"grasp the drawer handle, then open it",-5.190235624911103,0.15812880729813464
ABC,store the grasped object in the drawer,-5.542159028625892,-1.0484107593945244
ABC,push the sliding door to the left,0.0008307910849372247,1.9844104873605244
ABC,"grasp the blue block, then rotate it left",1.838593128286983,-0.31464898672671165
ABC,slide the red block towards the right,2.5750907341318783,-0.8381424961110622
ABC,store the block in the drawer,-3.584635301830615,-1.9549618288427504
ABC,grasp the blue block lying in the cabinet,-2.1654060188755633,-0.8239359352621132
ABC,stack the block on top of another block,1.483448907210106,-1.828941569128735
ABC,slide the door to the right,-0.2605908388451575,1.795417455547216
ABC,push down the button to turn off the led light,-0.6121697088851138,5.2041791503847366
ABC,"grasp the handle of the drawer, then open it",-4.887079408876293,0.1897378690586378
ABC,toggle the button to turn off the green light,0.039521329280275,5.056148864085829
ABC,collapse the stacked blocks,0.7099161648924736,-1.7142021269697791
ABC,go push the blue block to the left,2.7472834830165853,-0.12413732960057229
ABC,lift the blue block up,1.643224012741834,-1.1163652573100078
ABC,pick up the red block on the table,0.28975886986137367,-1.7885249868756405
ABC,push the button to turn on the led light,-0.5053853055907572,5.378265386641672
ABC,grasp the blue block lying in the drawer,-3.66801163260569,-1.3426325569960824
ABC,pick up the pink block,0.780695945001379,-2.494702529501469
ABC,lift the blue block lying in the slider,0.8377941870232696,-0.8868276139286112
ABC,go towards the blue block in the drawer and lift it,-2.540577019663744,-0.8985964568300064
ABC,push the object that it falls into the drawer,-3.770958801672368,-0.10557849514336864
ABC,"grasp the handle of the drawer, then close it",-4.590598764775861,0.12420758758327573
ABC,go close the drawer,-4.703458242836035,0.7778952692232868
ABC,slide the pink block towards the right,2.329487621509186,-1.2711369180018994
ABC,push the red block towards the left,2.786056676610222,-0.655488940595645
ABC,grasp the blue block lying on the shelf,-1.3154904945797536,-1.4709233600110387
ABC,"grasp the pink block, then lift it up",-0.06202684465184193,-1.9292634605072023
ABC,take off the block that is on top of the other one,1.2538268331510598,-0.4415789133009347
ABC,push down the button to turn off the green light,0.23538395472863802,4.79107353088239
ABC,lift the red block,1.5681707765217523,-1.4456999010993832
ABC,grasp the red block lying in the sliding cabinet,-1.650018758388824,-0.9508675456383264
ABC,stack the blocks,0.6233355217718234,-2.3837802229536313
ABC,in the slider pick up the blue block,1.0705745613929951,-1.3876070571762382
ABC,pick up the blue block from the drawer,-3.195717925771077,-1.6113366633870456
ABC,sweep the block into the drawer,-3.220923262218534,-0.6775677441815964
ABC,"grasp the red block, then lift it up",0.15332332202236434,-1.5011111171951592
ABC,sweep the blue block to the right,1.9030677123043618,0.07253488429703263
ABC,lift the red block up,1.4732166797324888,-1.3681207230104324
ABC,slide the pink block to the right,2.251198493461804,-1.3561656104362148
ABC,go push the blue block to the right,2.5063828951419316,-0.08825447230120867
ABC,pick up the blue block from the shelf,-0.8922205146030272,-1.4328766711074215
ABC,pick up the red block from the drawer,-3.232002225372365,-1.8114571460478828
ABC,pick up the red block from the shelf,-0.9873529004417004,-1.6826922087707532
ABC,lift the pink block lying on the shelf,-0.5886034791148509,-1.920899918349307
ABC,go slide the blue block to the left,2.6540185846900113,-0.49097044396700906
ABC,slide the pink block to the left,2.3859840924514204,-1.3813170449831627
ABC,"grasp the blue block, then turn it left",1.0111893478454155,-0.3473837654165639
ABC,rotate the pink block to the left,3.4593570054576817,-0.40916515952287696
ABC,take the pink block and turn it left,1.789749756416315,-0.6342597207731088
ABC,push the pink block to the left,2.6687448321288243,-1.182418580121339
ABC,slide left the pink block,1.8892305177136908,-1.4442703052430592
ABC,rotate the pink block 90 degrees to the left,3.4158258444585,0.23449539744618708
ABC,push the blue block towards the right,2.7343834703741097,-0.26399962090625695
ABC,turn the red block right,2.8277933515140408,-0.09675533080608928
ABC,slide the pink block to the left,2.3859840924514204,-1.3813170449831627
ABC,slide left the blue block,2.2635273318885205,-0.7532940879188503
ABC,push left the pink block,2.25098871005634,-1.1741619765983453
ABC,"grasp the blue block, then rotate it right",1.7913956563785753,-0.2548974533075969
ABC,take the blue block and rotate it right,2.810107850407251,0.0686499122116522
ABC,push the pink block towards the left,2.792866360480033,-1.0734497066492652
ABC,slide the pink block to the left,2.3859840924514204,-1.3813170449831627
ABC,"grasp the drawer handle, then close it",-4.833945639207295,0.04506693536660615
ABC,remove the top block,1.0771605220740876,-1.3129278350171876
ABC,grasp the red block in the drawer,-3.550533275101668,-1.8245368857488733
ABC,grasp the pink block from the drawer,-3.3846810944084487,-2.2249927619823806
ABC,turn on the led,0.1856591568005857,4.827356822400004
ABC,pick up the red block on the table,0.28975886986137367,-1.7885249868756405
ABC,go close the drawer,-4.703238901407401,0.7780791551815683
ABC,turn on the light bulb,-0.2529869025320269,5.5726002585545515
ABC,put the block on top of another block,1.929093693121013,-1.9863679163609012
ABC,turn on the light bulb,-0.2529869025320269,5.5726002585545515
ABC,unstack the blocks,0.49678946396156404,-1.4822889395307197
ABC,slide down the switch,0.004552824679943368,2.8434341515768846
ABC,slide the door to the right,-0.2605908388451575,1.795417455547216
ABC,"grasp the door handle, then move the door to the left",-1.2494953793826014,1.8596799485917956
ABC,go slide the blue block to the right,2.512130987620371,-0.4687982365273623
ABC,grasp the blue block in the drawer,-3.623931923733145,-1.574168661287562
ABC,slide right the pink block,2.158149253312586,-1.5967321630474798
ABC,toggle the button to turn off the led light,-0.7879737698736229,5.482108728084958
ABC,toggle the light switch to turn on the yellow light,0.019221517435960206,5.286125724264832
ABC,rotate the red block to the left,3.548770702696408,0.010145761411589347
ABC,"grasp the drawer handle, then open it",-5.190219678443737,0.15819694747078555
ABC,lift the pink block up,1.186147801644398,-2.0641333838926483
ABC,slide left the blue block,2.2635273318885205,-0.7532940879188503
ABC,toggle the light switch to turn on the yellow light,0.019221517435960206,5.286125724264832
ABC,lift the red block,1.5681707765217523,-1.4456999010993832
ABC,grasp the door handle and slide the door to the right,-1.5293153605324936,1.6424221586903363
ABC,place the block in the slider,0.995804579933822,-1.220688969212252
ABC,lift the blue block up,1.643224012741834,-1.1163652573100078
ABC,push down the button to turn off the green light,0.23538395472863802,4.79107353088239
ABC,pick up the blue block from the drawer,-3.195717925771077,-1.6113366633870456
ABC,lift the blue block in the drawer,-3.0247859488211484,-1.606963078454579
ABC,put the grasped block on top of a block,0.21781953739036003,-2.19897335195957
ABC,go towards the pink block in the drawer and grasp it,-3.0379254931243405,-1.6095841898484375
