model,display_name,sequence_idx,subtask_idx,subtask,language,num_actions,num_chunks,success,steps,mean_action_delta_l2_first6,q90_action_delta_l2_first6,mean_chunk_boundary_jump_l2_first6,q90_chunk_boundary_jump_l2_first6,mean_action_norm_l2_first6,mean_abs_gripper
act_lang_ABC_size_matched_100k,ACT-Lang-ABC Size-Matched 100k,998,5,push_pink_block_left,go push the pink block left,360,15,False,360,0.05895068088655352,0.09289726167917249,0.2886822798422405,0.4471186816692353,0.38647658601403234,1.0
act_lang_ABC_size_matched_100k,ACT-Lang-ABC Size-Matched 100k,999,1,move_slider_left,push the sliding door to the left side,68,3,True,68,0.05170711097933019,0.08193966299295424,0.23053978383541107,0.2588002890348434,0.46092694888220115,1.0
act_lang_ABC_size_matched_100k,ACT-Lang-ABC Size-Matched 100k,999,2,turn_on_lightbulb,use the switch to turn on the light bulb,360,15,False,360,0.052084613900143954,0.07419286668300623,0.37814224511384964,0.5139634430408477,0.3255325889835755,1.0
act_lang_ABC_size_matched_100k,ACT-Lang-ABC Size-Matched 100k,1000,1,move_slider_right,push the sliding door to the right side,72,3,True,72,0.05756958658006829,0.08787212520837784,0.49180643260478973,0.6497270435094833,0.40560998984922964,1.0
act_lang_ABC_size_matched_100k,ACT-Lang-ABC Size-Matched 100k,1000,2,turn_on_lightbulb,use the switch to turn on the light bulb,360,15,False,360,0.053859988357197276,0.07680468261241913,0.49808262607881,0.6938445925712586,0.34629857391119,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,1,1,rotate_blue_block_right,take the blue block and rotate it to the right,360,15,False,360,0.05859931492736994,0.09278001487255096,0.4023412285106523,0.6090560972690582,0.3017231195233762,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,2,1,turn_off_led,press the button to turn off the led light,43,2,True,43,0.042450317536436376,0.051745159178972246,0.39087551832199097,0.39087551832199097,0.3192313774380573,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,2,2,push_into_drawer,slide the block that it falls into the drawer,51,3,True,51,0.06638954676687718,0.09749076291918758,0.396122008562088,0.47618878483772276,0.4213627673247281,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,2,3,lift_blue_block_drawer,Take the blue block from the drawer,360,15,False,360,0.049775794228865744,0.09553746581077571,0.2833003518836839,0.4171940416097641,0.29589377186364596,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,3,1,lift_pink_block_slider,lift the pink block from the sliding cabinet,360,15,False,360,0.06710825101044392,0.09097679257392884,0.5646829647677285,0.6995221495628358,0.339735491356502,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,4,1,rotate_blue_block_right,take the blue block and rotate it to the right,360,15,False,360,0.07880128246101663,0.14955035448074333,0.493924434695925,0.8149163603782655,0.5227918191916413,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,5,1,open_drawer,pull the handle to open the drawer,48,2,True,48,0.046937263848141154,0.08425926864147186,0.18281473219394684,0.18281473219394684,0.462053803106149,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,5,2,lift_pink_block_table,grasp and lift the pink block,360,15,False,360,0.05532854712051975,0.09927410334348678,0.35872055483715876,0.6434270262718202,0.29414116471178003,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,6,1,push_blue_block_left,go push the blue block left,360,15,False,360,0.05646532183658321,0.08290351927280425,0.40882025765521185,0.7395426988601687,0.3294427275761134,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,7,1,open_drawer,pull the handle to open the drawer,47,2,True,47,0.04883298858919222,0.08363666757941246,0.10966441035270691,0.10966441035270691,0.48391349264915956,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,7,2,rotate_red_block_right,take the red block and rotate it to the right,360,15,False,360,0.0803530469982986,0.14487010836601255,0.5085458521332059,1.006825363636017,0.5805435422600971,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,8,1,push_pink_block_right,go push the pink block right,360,15,False,360,0.04261506856017043,0.06556588560342788,0.297421966280256,0.5025844633579255,0.24927265817920366,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,9,1,open_drawer,pull the handle to open the drawer,36,2,True,36,0.0656585009502513,0.09614097625017166,0.45675361156463623,0.45675361156463623,0.6375986594292853,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,9,2,push_red_block_right,go push the red block right,287,12,True,287,0.060984831321268126,0.10148295387625694,0.3139138411391865,0.47734272480010986,0.47577222145912124,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,9,3,move_slider_left,push the sliding door to the left side,78,4,True,78,0.05234588617337989,0.09659789651632314,0.2371185210843881,0.412296798825264,0.34808338720064896,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,9,4,lift_pink_block_slider,lift the pink block from the sliding cabinet,85,4,True,85,0.06031686081994502,0.1203955739736557,0.2588886618614197,0.28603032827377317,0.3871221326291561,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,9,5,place_in_slider,store the grasped block in the sliding cabinet,13,1,True,13,0.04882694190988938,0.11434726007282736,nan,nan,0.28566437845046705,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,10,1,push_red_block_left,go push the red block left,360,15,False,360,0.05399467907119594,0.08237333148717871,0.3949138383780207,0.6174618244171143,0.26953359534963967,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,11,1,rotate_blue_block_left,take the blue block and rotate it to the left,147,6,True,147,0.0709347799069516,0.1255875788629055,0.39825268387794494,0.6919511556625366,0.5353544771569927,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,11,2,lift_blue_block_table,grasp and lift the blue block,360,15,False,360,0.052084805377730505,0.0794474422931671,0.32704129602227894,0.4343298763036728,0.33946889746520253,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,12,1,lift_pink_block_slider,lift the pink block from the sliding cabinet,360,15,False,360,0.046416603311543514,0.06498100459575652,0.43360783425824984,0.6081235289573671,0.37261917541424433,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,13,1,move_slider_left,push the sliding door to the left side,68,3,True,68,0.03533365642095902,0.0697199985384941,0.18277299404144287,0.18756262063980103,0.4350135135738289,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,13,2,rotate_red_block_left,take the red block and rotate it to the left,360,15,False,360,0.061328348052534884,0.1023480474948883,0.4515871810061591,0.8117368638515474,0.32979364519317944,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,14,1,turn_on_led,press the button to turn on the led light,168,7,True,168,0.07185360064317366,0.14281006753444675,0.3898710235953331,0.7106904238462448,0.3860807816187541,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,14,2,close_drawer,push the handle to close the drawer,68,3,True,68,0.05504717698682155,0.09711417108774184,0.15326671302318573,0.16475673615932465,0.5622868463397026,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,14,3,push_red_block_right,go push the red block right,162,7,True,162,0.05510185655171734,0.09217876195907593,0.2805234765013059,0.39280372858047485,0.3325987421436074,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,14,4,lift_red_block_table,grasp and lift the red block,46,2,True,46,0.07375353943142626,0.1285388320684433,0.18705090880393982,0.18705090880393982,0.38814620722247206,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,14,5,place_in_slider,store the grasped block in the sliding cabinet,360,15,False,360,0.0665549980761862,0.10265172272920607,0.5786315873265266,0.8098914980888366,0.4160480061959889,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,15,1,lift_red_block_slider,lift the red block from the sliding cabinet,130,6,True,130,0.05800746345185032,0.08928157985210419,0.44300261735916135,0.692960524559021,0.3330198805492658,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,15,2,stack_block,stack the grasped block,360,15,False,360,0.03733406555812941,0.06332205981016155,0.2285349049738475,0.33242203295230865,0.20449112669254343,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,16,1,move_slider_left,push the sliding door to the left side,73,3,True,73,0.04007629301890524,0.06597887203097344,0.19541483372449875,0.2846684083342552,0.3522213574958174,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,16,2,push_pink_block_left,go push the pink block left,360,15,False,360,0.05245034864190499,0.07918874770402907,0.3107538324381624,0.47098359763622283,0.2883202808184756,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,17,1,push_red_block_left,go push the red block left,147,6,True,147,0.05368150894415297,0.0767030380666256,0.24846438467502593,0.3616759657859802,0.3504728980007626,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,17,2,lift_pink_block_slider,lift the pink block from the sliding cabinet,115,5,True,115,0.04801944823804916,0.08083021640777588,0.22481589578092098,0.3846073538064957,0.3218226736006529,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,17,3,stack_block,stack the grasped block,360,15,False,360,0.047058620209958726,0.0805479511618614,0.30059035548142027,0.4934612870216371,0.24514681573750244,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,18,1,push_red_block_left,go push the red block left,60,3,True,60,0.04458578314505896,0.07134341895580291,0.23799483478069305,0.3648713678121567,0.4278560447196166,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,18,2,move_slider_right,push the sliding door to the right side,68,3,True,68,0.057871631642025134,0.10148292779922485,0.24950860440731049,0.38615834414958955,0.4507678197148968,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,18,3,lift_blue_block_slider,lift the blue block from the sliding cabinet,360,15,False,360,0.06382855299787601,0.07827454656362529,0.6064595984561103,0.7992541491985321,0.35643855517523154,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,19,1,turn_on_lightbulb,use the switch to turn on the light bulb,50,2,True,50,0.05660370516837859,0.0738039806485176,0.3893699645996094,0.3893699645996094,0.5039659622311592,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,19,2,push_red_block_right,go push the red block right,360,15,False,360,0.050111891411265624,0.085340116918087,0.26491541255797657,0.4178419679403305,0.32046633937085667,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,20,1,move_slider_left,push the sliding door to the left side,138,6,True,138,0.06798447220905746,0.09690550714731216,0.6343765676021575,0.7477062821388245,0.4224352413329525,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,20,2,lift_red_block_table,grasp and lift the red block,260,11,True,260,0.048029185006661076,0.08163671195507051,0.3019966296851635,0.46767868101596827,0.2888810892087909,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,20,3,place_in_slider,store the grasped block in the sliding cabinet,39,2,True,39,0.04669885008939003,0.0933815784752369,0.1675742268562317,0.1675742268562317,0.4276939324843578,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,20,4,turn_on_lightbulb,use the switch to turn on the light bulb,75,3,True,75,0.03666093463480875,0.0565861988812685,0.18414337188005447,0.21622600704431533,0.3880855242411296,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,20,5,close_drawer,push the handle to close the drawer,84,4,True,84,0.03992801006176475,0.06965007185935973,0.15267412861188254,0.19745443165302276,0.4671842991596177,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,21,1,open_drawer,pull the handle to open the drawer,40,2,True,40,0.051237974841243185,0.08174050450325014,0.2855583727359772,0.2855583727359772,0.5308196902275085,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,21,2,turn_on_lightbulb,use the switch to turn on the light bulb,70,3,True,70,0.06947326436098936,0.09385977089405063,0.4625055491924286,0.46548935770988464,0.5224535492914063,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,21,3,push_red_block_left,go push the red block left,114,5,True,114,0.0544414452474927,0.08826704174280166,0.25577963702380657,0.47065734714269647,0.3742835311251774,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,21,4,move_slider_left,push the sliding door to the left side,77,4,True,77,0.0653071159276327,0.11004287749528885,0.54788010319074,0.617535662651062,0.46895320249068273,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,21,5,push_into_drawer,slide the block that it falls into the drawer,360,15,False,360,0.054560245089959304,0.07687245607376099,0.3496549001761845,0.5735261857509616,0.2612799785720805,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,22,1,move_slider_right,push the sliding door to the right side,47,2,True,47,0.0537219207085993,0.07230688631534576,0.3518688678741455,0.3518688678741455,0.5092860755134136,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,22,2,turn_off_lightbulb,use the switch to turn off the light bulb,85,4,True,85,0.04824718259208437,0.06205461919307709,0.38779198626677197,0.634703415632248,0.40493560275610757,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,22,3,lift_pink_block_table,grasp and lift the pink block,177,8,True,177,0.049133186464049766,0.09159672632813454,0.27878218623144285,0.49508760571479804,0.3012925493767706,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,22,4,place_in_drawer,store the grasped block in the drawer,30,2,True,30,0.06614776964074578,0.08152105063199996,0.26091480255126953,0.26091480255126953,0.48321624249219897,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,22,5,lift_pink_block_drawer,Take the pink block from the drawer,8,1,True,8,0.12327560942087855,0.18659476041793824,nan,nan,0.5056830365210772,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,23,1,rotate_pink_block_right,take the pink block and rotate it to the right,208,9,True,208,0.06880797844398137,0.12325310856103898,0.4691116977483034,0.6888458251953125,0.3756847196043684,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,23,2,open_drawer,pull the handle to open the drawer,115,5,True,115,0.07375096282186477,0.11561833620071411,0.5691977441310883,0.6770952403545379,0.4552799287049667,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,23,3,lift_blue_block_table,grasp and lift the blue block,360,15,False,360,0.05150404278043668,0.07111908942461012,0.4316680718745504,0.5280487716197968,0.2536969291667143,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,24,1,turn_on_led,press the button to turn on the led light,40,2,True,40,0.05689462756690306,0.07608363330364228,0.4405807852745056,0.4405807852745056,0.38366811349987984,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,24,2,move_slider_left,push the sliding door to the left side,360,15,False,360,0.05145742031901265,0.07698427140712737,0.4375949874520302,0.6948252201080323,0.3193921094139417,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,25,1,rotate_blue_block_right,take the blue block and rotate it to the right,360,15,False,360,0.08964313652553182,0.13279589414596557,0.7665714685406003,1.1108816981315615,0.45682339510983894,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,26,1,lift_blue_block_slider,lift the blue block from the sliding cabinet,360,15,False,360,0.07505054766192908,0.0949706733226776,0.7363446801900864,0.9527354836463929,0.3941623562326034,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,27,1,push_blue_block_right,go push the blue block right,128,6,True,128,0.04219297544598052,0.07331091016530991,0.23000541105866432,0.3861500442028046,0.31444891198771074,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,27,2,open_drawer,pull the handle to open the drawer,63,3,True,63,0.060360638950500756,0.09923954457044601,0.2465008646249771,0.3372446566820145,0.3802684044081067,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,27,3,lift_pink_block_slider,lift the pink block from the sliding cabinet,360,15,False,360,0.0552008291537819,0.07028722465038299,0.5232400244900158,0.6879328429698944,0.4404482217712535,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,28,1,push_red_block_right,go push the red block right,360,15,False,360,0.06274842280079936,0.09297232031822202,0.4951349677784102,0.7826603829860688,0.32263163105688164,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,29,1,turn_off_lightbulb,use the switch to turn off the light bulb,215,9,True,215,0.062039860358862116,0.08596083372831345,0.4706513937562704,0.7449890255928039,0.39565031525007516,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,29,2,rotate_blue_block_left,take the blue block and rotate it to the left,360,15,False,360,0.06804874171775281,0.12653478085994718,0.44024547934532166,0.697251558303833,0.38154373028212124,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,30,1,lift_red_block_table,grasp and lift the red block,360,15,False,360,0.05656736808592936,0.08205462396144866,0.42222635980163303,0.5476194620132446,0.2732424019318488,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,31,1,lift_blue_block_table,grasp and lift the blue block,61,3,True,61,0.05161605228980382,0.09534228593111038,0.2871609181165695,0.35577703416347506,0.3578284908024991,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,31,2,place_in_drawer,store the grasped block in the drawer,35,2,True,35,0.056681115289821345,0.10103916227817533,0.07384496927261353,0.07384496927261353,0.47731624117919375,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,31,3,push_red_block_right,go push the red block right,360,15,False,360,0.057770301580097015,0.07507959604263303,0.5684776487095016,0.7845550060272217,0.2602741066055993,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,32,1,lift_pink_block_table,grasp and lift the pink block,156,7,True,156,0.05045840189822259,0.09333711117506024,0.31357650955518085,0.41378849744796753,0.2734473685805614,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,32,2,place_in_slider,store the grasped block in the sliding cabinet,35,2,True,35,0.06774679900092237,0.13709703311324117,0.11047541350126266,0.11047541350126266,0.4813817181757518,1.0
